식사시간,지역,세부지역,성별,연령대,결혼유무,자녀유무,거주유무,결제업종,총결제금액,결제개수,기온,강수량,적설량,전운량,날씨_구름,날씨_비,날씨_눈
2,전라북도,전주시완산구,0.0,0.20000000000000007,0.0,0.1111111111111111,1.0,한식,0.07157748436414177,0.07964601769911504,0.25149700598802394,0.0,1.0,1.0,3,0,0
4,전라북도,전주시완산구,1.0,0.8000000000000002,0.0,0.0,1.0,한식,0.32175121612230717,0.2920353982300885,0.43113772455089816,0.0,1.0,0.5,1,0,0
4,전라북도,전주시완산구,1.0,0.8000000000000002,0.0,0.0,1.0,한식,0.32175121612230717,0.2920353982300885,0.49700598802395207,0.0,1.0,0.8,0,0,0
4,전라북도,전주시완산구,1.0,0.8000000000000002,0.0,0.0,1.0,한식,0.32175121612230717,0.2920353982300885,0.5209580838323353,0.0,1.0,0.8,0,0,0
2,전라북도,전주시덕진구,0.0,0.8000000000000002,0.0,0.0,0.0,한식,0.3968033356497568,0.2920353982300885,0.25149700598802394,0.0,1.0,0.0,2,0,0
2,전라북도,전주시덕진구,0.0,0.8000000000000002,0.0,0.0,0.0,한식,0.3968033356497568,0.2920353982300885,0.43113772455089816,0.0,1.0,1.0,3,0,0
2,전라북도,전주시덕진구,0.0,0.8000000000000002,0.0,0.0,0.0,한식,0.3968033356497568,0.2920353982300885,0.41317365269461076,0.0,1.0,1.0,3,0,0
2,전라북도,전주시덕진구,0.0,0.8000000000000002,0.0,0.0,0.0,한식,0.3968033356497568,0.2920353982300885,0.3952095808383233,0.0,1.0,1.0,3,0,0
0,전라북도,전주시덕진구,0.0,0.20000000000000007,0.0,0.0,0.0,한식,0.13273106323835998,0.04424778761061947,0.5089820359281436,0.0,1.0,1.0,3,0,0
0,전라북도,전주시덕진구,0.0,0.20000000000000007,0.0,0.0,0.0,한식,0.13273106323835998,0.04424778761061947,0.5029940119760479,0.0,1.0,1.0,3,0,0
0,전라북도,전주시덕진구,0.0,0.20000000000000007,0.0,0.0,0.0,한식,0.13273106323835998,0.04424778761061947,0.4850299401197604,0.0,1.0,1.0,3,0,0
0,전라북도,전주시덕진구,0.0,0.20000000000000007,0.0,0.0,0.0,한식,0.13273106323835998,0.04424778761061947,0.4850299401197604,0.0,1.0,1.0,3,0,0
0,전라북도,전주시덕진구,0.0,0.20000000000000007,0.0,0.0,0.0,한식,0.13273106323835998,0.04424778761061947,0.4730538922155688,0.0,1.0,1.0,3,0,0
0,전라북도,전주시덕진구,0.0,0.20000000000000007,0.0,0.0,0.0,한식,0.13273106323835998,0.04424778761061947,0.42514970059880236,0.0,1.0,0.7000000000000001,0,0,0
4,전라북도,전주시완산구,0.0,0.8000000000000002,0.0,0.0,1.0,한식,0.21160528144544824,0.4247787610619469,0.7604790419161676,0.0,1.0,0.0,2,0,0
4,전라북도,전주시완산구,0.0,0.8000000000000002,0.0,0.0,1.0,한식,0.21160528144544824,0.4247787610619469,0.8203592814371257,0.0,1.0,0.0,2,0,0
4,전라북도,전주시완산구,0.0,0.8000000000000002,0.0,0.0,1.0,한식,0.21160528144544824,0.4247787610619469,0.9101796407185628,0.0,1.0,0.0,2,0,0
0,전라북도,전주시덕진구,0.0,0.4,0.0,0.0,0.0,일식,0.23002084781097987,0.07964601769911504,0.25748502994011974,0.0,1.0,0.0,2,0,0
0,전라북도,전주시덕진구,0.0,0.4,0.0,0.0,0.0,일식,0.23002084781097987,0.07964601769911504,0.20958083832335325,0.0,1.0,0.0,2,0,0
0,전라북도,전주시덕진구,0.0,0.4,0.0,0.0,0.0,일식,0.23002084781097987,0.07964601769911504,0.19760479041916165,0.0,1.0,0.0,2,0,0
0,전라북도,전주시덕진구,0.0,0.4,0.0,0.0,0.0,일식,0.23002084781097987,0.07964601769911504,0.1317365269461077,0.0,1.0,0.0,2,0,0
0,전라북도,전주시덕진구,0.0,0.4,0.0,0.0,0.0,일식,0.23002084781097987,0.07964601769911504,0.13772455089820357,0.0,1.0,0.2,2,0,0
0,전라북도,전주시덕진구,0.0,0.4,0.0,0.0,0.0,일식,0.23002084781097987,0.07964601769911504,0.1257485029940119,0.0,1.0,0.1,2,0,0
3,전라북도,전주시덕진구,0.0,0.20000000000000007,0.0,0.0,1.0,일식,0.10423905489923557,0.07964601769911504,0.6227544910179641,0.0,1.0,0.0,2,0,0
3,전라북도,전주시덕진구,0.0,0.20000000000000007,0.0,0.0,1.0,일식,0.10423905489923557,0.07964601769911504,0.6467065868263473,0.0,1.0,0.0,2,0,0
3,전라북도,전주시덕진구,0.0,0.20000000000000007,0.0,0.0,1.0,일식,0.10423905489923557,0.07964601769911504,0.5988023952095808,0.0,1.0,0.0,2,0,0
3,전라북도,전주시덕진구,0.0,0.20000000000000007,0.0,0.0,1.0,일식,0.10423905489923557,0.07964601769911504,0.5508982035928143,0.0,1.0,0.0,2,0,0
3,전라북도,전주시덕진구,0.0,0.20000000000000007,0.0,0.0,1.0,일식,0.10423905489923557,0.07964601769911504,0.5209580838323353,0.0,1.0,0.0,2,0,0
3,전라북도,전주시덕진구,0.0,0.20000000000000007,0.0,0.0,1.0,일식,0.10423905489923557,0.07964601769911504,0.43113772455089816,0.0,1.0,0.0,2,0,0
2,전라북도,전주시덕진구,0.0,0.4,0.0,0.1111111111111111,1.0,일식,0.07157748436414177,0.02654867256637168,0.2934131736526946,0.0,1.0,0.8,0,0,0
2,전라북도,전주시덕진구,0.0,0.4,0.0,0.1111111111111111,1.0,일식,0.07157748436414177,0.02654867256637168,0.5209580838323353,0.0,1.0,0.8,0,0,0
2,전라북도,전주시덕진구,0.0,0.4,0.0,0.1111111111111111,1.0,일식,0.07157748436414177,0.02654867256637168,0.5029940119760479,0.0,1.0,0.9,3,0,0
2,전라북도,전주시덕진구,0.0,0.4,0.0,0.1111111111111111,1.0,일식,0.07157748436414177,0.02654867256637168,0.49700598802395207,0.0,1.0,0.9,3,0,0
2,전라북도,전주시완산구,1.0,0.6,0.0,0.0,0.0,일식,0.3634468380820014,0.07964601769911504,0.3053892215568862,0.0,1.0,0.0,2,0,0
2,전라북도,전주시완산구,1.0,0.6,0.0,0.0,0.0,일식,0.3634468380820014,0.07964601769911504,0.3892215568862275,0.0,1.0,0.0,2,0,0
2,전라북도,전주시완산구,1.0,0.6,0.0,0.0,0.0,일식,0.3634468380820014,0.07964601769911504,0.32335329341317365,0.0,1.0,0.0,2,0,0
2,전라북도,전주시완산구,1.0,0.6,0.0,0.0,0.0,일식,0.3634468380820014,0.07964601769911504,0.2934131736526946,0.0,1.0,0.0,2,0,0
0,전라북도,전주시완산구,0.0,0.20000000000000007,0.0,0.0,1.0,일식,0.007644197359277276,0.0,0.3652694610778443,0.0,1.0,0.0,2,0,0
0,전라북도,전주시완산구,0.0,0.20000000000000007,0.0,0.0,1.0,일식,0.007644197359277276,0.0,0.3173652694610778,0.0,1.0,0.0,2,0,0
0,전라북도,전주시완산구,0.0,0.20000000000000007,0.0,0.0,1.0,일식,0.007644197359277276,0.0,0.2934131736526946,0.0,1.0,0.0,2,0,0
0,전라북도,전주시완산구,0.0,0.20000000000000007,0.0,0.0,1.0,일식,0.007644197359277276,0.0,0.311377245508982,0.0,1.0,0.0,2,0,0
0,전라북도,전주시완산구,0.0,0.20000000000000007,0.0,0.0,1.0,일식,0.007644197359277276,0.0,0.25748502994011974,0.0,1.0,0.0,2,0,0
0,전라북도,전주시완산구,0.0,0.20000000000000007,0.0,0.0,1.0,일식,0.007644197359277276,0.0,0.26347305389221554,0.0,1.0,0.0,2,0,0
3,전라북도,전주시덕진구,0.0,0.4,0.0,0.0,0.0,일식,0.18415566365531622,0.07964601769911504,0.49700598802395207,0.0,1.0,0.0,2,0,0
3,전라북도,전주시덕진구,0.0,0.4,0.0,0.0,0.0,일식,0.18415566365531622,0.07964601769911504,0.5329341317365269,0.0,1.0,0.30000000000000004,1,0,0
3,전라북도,전주시덕진구,0.0,0.4,0.0,0.0,0.0,일식,0.18415566365531622,0.07964601769911504,0.49700598802395207,0.0,1.0,0.5,1,0,0
3,전라북도,전주시덕진구,0.0,0.4,0.0,0.0,0.0,일식,0.18415566365531622,0.07964601769911504,0.4491017964071856,0.0,1.0,0.5,1,0,0
3,전라북도,전주시덕진구,0.0,0.4,0.0,0.0,0.0,일식,0.18415566365531622,0.07964601769911504,0.41916167664670656,0.0,1.0,0.7000000000000001,0,0,0
3,전라북도,전주시덕진구,0.0,0.4,0.0,0.0,0.0,일식,0.18415566365531622,0.07964601769911504,0.3712574850299401,0.0,1.0,0.9,3,0,0
3,전라북도,전주시덕진구,1.0,0.20000000000000007,0.0,0.0,1.0,일식,0.04656011118832523,0.07964601769911504,0.4730538922155688,0.0,1.0,0.4,1,0,0
3,전라북도,전주시덕진구,1.0,0.20000000000000007,0.0,0.0,1.0,일식,0.04656011118832523,0.07964601769911504,0.467065868263473,0.0,1.0,0.30000000000000004,1,0,0
3,전라북도,전주시덕진구,1.0,0.20000000000000007,0.0,0.0,1.0,일식,0.04656011118832523,0.07964601769911504,0.4610778443113772,0.0,1.0,0.2,2,0,0
3,전라북도,전주시덕진구,1.0,0.20000000000000007,0.0,0.0,1.0,일식,0.04656011118832523,0.07964601769911504,0.3772455089820359,0.0,1.0,0.0,2,0,0
3,전라북도,전주시덕진구,1.0,0.20000000000000007,0.0,0.0,1.0,일식,0.04656011118832523,0.07964601769911504,0.34131736526946105,0.0,1.0,0.0,2,0,0
3,전라북도,전주시덕진구,1.0,0.20000000000000007,0.0,0.0,1.0,일식,0.04656011118832523,0.07964601769911504,0.311377245508982,0.0,1.0,0.0,2,0,0
2,전라북도,전주시덕진구,0.0,0.6,0.0,0.0,1.0,일식,0.037873523280055596,0.02654867256637168,0.20958083832335325,0.0,1.0,0.0,2,0,0
2,전라북도,전주시덕진구,0.0,0.6,0.0,0.0,1.0,일식,0.037873523280055596,0.02654867256637168,0.3952095808383233,0.0,1.0,0.9,3,0,0
2,전라북도,전주시덕진구,0.0,0.6,0.0,0.0,1.0,일식,0.037873523280055596,0.02654867256637168,0.33532934131736525,0.0,1.0,0.8,0,0,0
2,전라북도,전주시덕진구,0.0,0.6,0.0,0.0,1.0,일식,0.037873523280055596,0.02654867256637168,0.2455089820359281,0.0,0.6666666666666665,0.0,2,0,0
2,전라북도,전주시완산구,0.0,0.4,0.0,0.0,1.0,일식,0.30958999305072965,0.17699115044247787,0.7245508982035929,0.0,1.0,1.0,3,0,0
2,전라북도,전주시완산구,0.0,0.4,0.0,0.0,1.0,일식,0.30958999305072965,0.17699115044247787,0.652694610778443,0.0,1.0,0.0,2,0,0
2,전라북도,전주시완산구,0.0,0.4,0.0,0.0,1.0,일식,0.30958999305072965,0.17699115044247787,0.5988023952095808,0.0,1.0,0.0,2,0,0
2,전라북도,전주시완산구,0.0,0.4,0.0,0.0,1.0,일식,0.30958999305072965,0.17699115044247787,0.5389221556886227,0.0,1.0,0.0,2,0,0
2,전라북도,전주시덕진구,0.0,0.6,1.0,1.0,1.0,일식,0.01911049339819319,0.0,0.5149700598802395,0.0,1.0,0.0,2,0,0
2,전라북도,전주시덕진구,0.0,0.6,1.0,1.0,1.0,일식,0.01911049339819319,0.0,0.8622754491017963,0.0,1.0,0.9,3,0,0
2,전라북도,전주시덕진구,0.0,0.6,1.0,1.0,1.0,일식,0.01911049339819319,0.0,0.8443113772455089,0.0,1.0,0.1,2,0,0
2,전라북도,전주시덕진구,0.0,0.6,1.0,1.0,1.0,일식,0.01911049339819319,0.0,0.8083832335329342,0.0,1.0,0.6000000000000001,0,0,0
4,전라북도,전주시덕진구,1.0,0.8000000000000002,0.0,0.0,1.0,일식,0.18832522585128564,0.07964601769911504,0.6107784431137724,0.0,1.0,0.0,2,0,0
4,전라북도,전주시덕진구,1.0,0.8000000000000002,0.0,0.0,1.0,일식,0.18832522585128564,0.07964601769911504,0.6766467065868262,0.0,1.0,0.30000000000000004,1,0,0
4,전라북도,전주시덕진구,1.0,0.8000000000000002,0.0,0.0,1.0,일식,0.18832522585128564,0.07964601769911504,0.6766467065868262,0.0,1.0,0.0,2,0,0
3,전라북도,전주시완산구,0.0,0.6,0.0,0.0,0.0,일식,0.20291869353717862,0.18584070796460178,0.5329341317365269,0.0,1.0,0.8,0,0,0
3,전라북도,전주시완산구,0.0,0.6,0.0,0.0,0.0,일식,0.20291869353717862,0.18584070796460178,0.5389221556886227,0.0,1.0,0.9,3,0,0
3,전라북도,전주시완산구,0.0,0.6,0.0,0.0,0.0,일식,0.20291869353717862,0.18584070796460178,0.49101796407185627,0.0,1.0,0.2,2,0,0
3,전라북도,전주시완산구,0.0,0.6,0.0,0.0,0.0,일식,0.20291869353717862,0.18584070796460178,0.4550898203592814,0.0,1.0,0.2,2,0,0
3,전라북도,전주시완산구,0.0,0.6,0.0,0.0,0.0,일식,0.20291869353717862,0.18584070796460178,0.41317365269461076,0.0,1.0,0.0,2,0,0
3,전라북도,전주시완산구,0.0,0.6,0.0,0.0,0.0,일식,0.20291869353717862,0.18584070796460178,0.4011976047904191,0.0,1.0,0.0,2,0,0
2,전라북도,전주시덕진구,0.0,0.8000000000000002,0.0,0.0,0.0,일식,0.0403057678943711,0.07964601769911504,0.25149700598802394,0.0,1.0,0.0,2,0,0
2,전라북도,전주시덕진구,0.0,0.8000000000000002,0.0,0.0,0.0,일식,0.0403057678943711,0.07964601769911504,0.43113772455089816,0.0,1.0,1.0,3,0,0
2,전라북도,전주시덕진구,0.0,0.8000000000000002,0.0,0.0,0.0,일식,0.0403057678943711,0.07964601769911504,0.41317365269461076,0.0,1.0,1.0,3,0,0
2,전라북도,전주시덕진구,0.0,0.8000000000000002,0.0,0.0,0.0,일식,0.0403057678943711,0.07964601769911504,0.3952095808383233,0.0,1.0,1.0,3,0,0
